word,count
交由,312
地保,312
付諸,312
拉進,311
借給,311
卡交給,311
竹聯幫,311
有誤,310
一頁,310
月份,310
判斷,310
附有,309
轉移,309
廣告裡,309
用來,309
假裝,308
真偽,308
本以,308
刑案,308
然後他,308
專區,308
犯罪,308
我兒子,307
這句,307
車輛,307
發貨,307
專輯,306
意願,305
但系統,305
折合,305
很後悔,305
上加,305
安慰,305
到底,305
提不出,305
不理,304
隱藏,304
反映,303
銷售,303
騙行,303
有難,303
喜悅,303
並轉,302
品牌,302
攔阻,302
傳送給,302
專人,302
要用,301
裡還,301
崩塌,301
不禁,301
晚間,300
太太,300
時刻,300
改口,300
仲介,300
哥哥,300
成果,300
宣傳,300
前前,300
驚慌,300
滿滿,299
過訊息,299
短期,299
耳機,299
滿懷,299
並建議,299
財物,299
賠償,299
幫個,298
悔恨交加,298
重大,298
轉換,297
得不到,297
回收,297
三思,297
吸取,297
下訂,296
大事,296
時要,296
不察,296
從事,296
零用,296
神來,295
萬元過,295
之後便,295
先將,295
以話術,294
我決,294
不論,294
鼓起,294
自信,294
的網,294
合計,294
已無法,294
再將,293
之連結,293
對決,293
逼真,292
最後才,292
街口,292
熱門,292
五次,292
差不多,291
其詞,291
組中,291
保密,291
是場,291
法院,290
敏感,290
破案,290
常常,290
提及,290
並輸入,289
有事,289
六月,289
帶著,288
上旬,288
終無法,288
咖啡,287
成立,287
並傳來,287
等值,287
卡密碼,287
稱及,287
引誘,286
鎖住,286
兩萬,286
霹靂,286
位置,285
最好,285
隱藏著,285
這款,285
團團轉,284
就問,284
動作,284
信任感,284
兩人,284
一路,284
還拉,284
互助,283
四張,283
假貨,283
嚇到,283
貼心,283
一小,283
代辦,282
並至,282
出始,282
停卡,282
偽造,282
這聽,282
慈善,282
信譽,282
人心,282
昏了頭,282
開立,281
拿走,281
還滿,281
警告,281
手腳,281
需繳,281
引起,281
罰款,281
無妨,280
繳稅,280
體驗,280
我分,280
方用,280
一不小心,280
模有樣,280
五月天,280
好好,279
轉售,279
證及,279
認真,279
對方介紹,279
愛心,279
徵求,278
一超,278
搪塞,278
然後再,278
越南,278
搶手,278
標準,277
明顯,277
做生意,277
著要,277
退費,277
一項,277
防不勝防,277
不覺,277
卡並,276
機器,276
詳情,276
就此,276
第三,275
不料,275
大陸,275
我查,275
並到,275
企劃,275
及時,274
分在,274
藍新金流,274
身為,274
包內,273
到後來,273
還問,273
舉辦,273
搜尋相關,272
我訊息,272
心儀,272
防備,272
每日,272
一輩子,271
解散,271
便利,271
訊息裡,271
心眼,271
市價,270
補繳,270
接近,270
理智,270
分兩次,270
方時,270
冰箱,269
給他們,269
掏空,269
人們,269
可惜,269
盈利,269
教導,268
口氣,268
三天,268
並傳給,268
我剛,268
勇氣,267
某種,267
幫派,267
月間,267
深夜,267
半截,267
就將,267
一片,266
致電,266
加進,266
店員,266
結給,265
甜美,265
涉入,265
不長,265
新手,265
社會,265
字眼,265
將會,265
花言巧語,265
小錢,264
好景,264
客氣,264
偶然,264
學員,264
投資者,264
被扣,263
文字,263
午餐,263
補足,263
上以,263
糟糕,262
並指導,262
買幣,262
討論區,262
他主動,262
寒意,262
警官,262
會還,262
想透,262
問我能,262
需借,262
工作室,262
情感,261
將虛擬,261
健談,261
三十,261
改變,261
李專員,261
女友,261
週轉,261
收件人,260
代表,260
裡頭,260
以前,260
機門號,259
下場,259
寶貴,259
整件,259
操盤,259
現實,258
擔保,258
招募,258
商購,258
姐姐,258
得逞,258
時段,258
色情,258
所得,258
筆電,258
更別,258
名牌,257
完資料,257
出門,257
執行長,257
萬塊,257
沒錢,257
嬰兒,257
圖給,256
小小的,256
資訊時,256
也許,256
掃描,256
再加,256
還差,256
上升,256
宅配,256
問細節,256
別像,256
設備,255
交予,255
圖聯絡,255
策略,255
還得,255
單純想,255
獲銀行,255
大額,255
日以,254
進展,254
停下,254
一千元,254
男性,254
或者,254
已經成,254
通行,253
越怪,253
分紅,253
加速,253
之餘,253
萬元整,252
一個網,252
徵才,252
秘書,252
智能,252
五萬,252
以此,252
順豐,252
順豐速運,252
敲定,251
方有,251
社區,251
學生,251
寄過,251
要繳,250
不願意,250
頓時,250
良好,250
虧損,250
比賽,250
公道,250
太天真,249
那個網,249
主要,249
匯率,249
還我,249
陸續續,249
房租,249
玩偶,249
悲劇,249
默默,249
遠東,248
能以,248
自我,248
攢下,248
遊戲裡,248
炫耀,248
可協助,248
四月,248
人才,248
氣誠懇,248
天堂,248
急著,248
簽證,248
偵查,247
未能,247
稅務,247
高明,247
共犯,247
投顧,247
轉錢,247
五月,247
表現,247
但後續,246
正是,246
明牌,246
好心,246
天天,246
學會,246
找個,246
驚喜,245
相談,245
依據,245
評價,245
聊聊,245
稱有,245
到手,245
核對,245
掛斷,245
做驗證,245
我為,244
隨時,244
假象,244
簽訂,244
甚歡,244
落得,244
念頭,244
進帳,244
核貸,244
問卷,244
忽然,244
匯錢給,244
領走,243
八月,243
所幸,243
享受,243
還聲,243
千多元,242
投資標,242
有時,242
顯得,242
更大,242
介紹給,242
方始,242
不知情,242
空空如也,242
我氣,241
一年,241
認識暱,241
小孩,241
換匯,241
金融交易,241
慌亂,241
我人,241
越慢,241
他後來,240
明清,240
方傳,240
本身,240
途徑,240
勒索,240
憑空,240
要給,239
這項,239
會將,239
是關,239
等候,239
人主動,239
貼出,239
相似,239
先去,239
印象,239
果真,239
留意,239
品質,238
超商賣,238
贈品,238
多點數,238
惟後續,238
問銀行,238
警醒,238
應急,237
電話裡,237
地加,237
中市,237
項匯,237
進而,237
之虛擬,237
報名,237
某家,237
巨款,237
我永遠,237
列入,236
狀態,236
因一時,236
擁有,236
冷汗,236
已將,236
萬多,236
被轉,236
團購,236
驅使,236
推拖,235
心跳,235
買票,235
高興,235
計損失,235
推特,235
某地,235
只會,235
對方進,235
原先,234
店裡,234
先幫,234
電發現,234
掌握,234
方為,234
隨後對方,234
中國,234
恨透了,234
方購,233
深陷,233
感謝,233
很會,233
並被,233
聯幫,233
一點點,233
回台灣,233
佣金,232
例如,232
會給,232
對方傳,232
再給,232
角色,232
趕到,232
這不,231
信中,231
了網,231
將現,231
帳上,231
行騙,231
金交給,231
真陸續,231
連絡,231
給騙,230
對方加,230
期限,230
健康,230
正確,230
原價,230
先到,230
醫療,230
這間,229
香水,229
補貼,229
方持續,229
辦案,229
極高,229
衝去,229
及密碼,229
違約,229
聯邦,229
習慣,229
上班族,229
人用,228
流量,228
租借,228
警處理,228
文所,228
職缺,228
標示,228
沉痛,228
金飾,228
並叫,228
留個,228
規劃,227
禮貌,227
有票,227
外洩,227
好事,227
利金,227
帶來,227
領不出,227
賣出,227
不照,227
沒開,227
所購,227
助教,227
並回,226
我確,226
慌張,226
一匯,226
金給,226
依規定,226
分鐘,226
卻始,226
男人,226
二手交易,226
假銀行,226
還透過,226
湧來,226
資訊給,225
男友,225
安全性,225
大半,225
上聊,224
達成,224
融資,224
匿名,224
買個,224
肯定,224
機台,224
生病,224
遭人詐,224
一串,223
號給,223
期盼,223
日常,223
賣票,223
支票,223
高回報,223
文中,222
回傳給,222
赫然,222
名額,222
再有,222
以上,222
減少,222
生疑,222
百元,222
這也,222
賣家驗證,222
心急如焚,222
心瞬間,221
進連結,221
流動,221
還幫,221
一百,221
我腦,221
台南,221
我才終,221
詐團,220
賣給,220
有效,220
付錢,220
支支吾吾,220
公園,220
爸爸,220
充斥,220
好感,220
賣東西,220
投資款,219
不法分子,219
龐大,219
快遞,219
再繳,219
回得,219
暗藏,219
買到,219
一筆款,219
騙案,219
十之八九,219
拍賣,218
我親,218
裡雖然,218
點半,218
走進,218
成本,218
方話術,218
要將,218
簽屬,217
方才,217
還傳給,217
結帳,217
夢想,217
日起,217
總監,217
港幣,217
天文,217
翻身,217
我持續,216
奇怪的是,216
還寫,216
知識,216
滑手機,216
抽到,216
因未,216
到貨,215
的關,215
欠款,215
失落,215
旅行,215
一超商,215
抓住,215
行業,215
一臉,215
戲幣,214
異樣,214
交代,214
那則,214
時機,214
配送,214
車子,214
俱樂部,214
並進,214
血淋淋,214
這兩個,213
大銀行,213
購物時,213
無盡,213
不如,213
五千,213
行情,213
沒辦,213
刪掉,213
難逢,213
並陸續,212
運送,212
卻成,212
善良,212
行程,212
電動,212
再輕易,212
之後再,212
經查,212
以新,212
代售,212
停車費,211
手鐲,211
背叛,211
破滅,211
大哥大,211
支持,211
料及,211
當成,211
此次,211
中華,211
問對,211
固定,210
下手,210
熱烈,210
入手,210
設好,210
方約定,210
連同,210
善意,210
之一,210
商交貨,210
和後悔,210
這家,210
討回,210
不給,209
暗示,209
更糟,209
荒謬,209
四筆,209
更應,209
家主,208
表單,208
超興奮,208
所有人,208
之谷,208
總額,208
影子,208
失金額,208
巨額,208
沒關,207
誘使,207
群內,207
不輕易,207
昏頭,207
先給,207
刑事,207
公開,207
高薪,207
技巧,207
代付,207
方談,207
溫柔體,207
白吃,207
電商平,206
燃眉之急,206
上繼續,206
人員來電,206
內容物,206
高級,206
要加,206
特助,206
當事人,206
取件,206
記住,206
發出,206
開店,205
一問,205
談到,205
下注,205
上門,205
共享,205
填完,205
假警察,204
不像,204
案人,204
高風險,204
莫名其妙,204
六萬元,204
張點,203
投資穩,203
投資黃金,203
上購,203
高價,203
若要,203
轉賣,203
保單,203
形式,203
如期,203
認對方,203
以來,203
違約金,203
清查,203
經將,203
狡猾,203
缺錢,203
提前,203
到訊息,202
好運,202
無底,202
忙碌,202
開端,202
言喻,202
逮捕,202
鬼使神差,202
總共匯款,202
輩子,202
煞有其事,201
發文者,201
並報,201
電視,201
眼看,201
看屋,201
以下,201
想像,201
方約,200
某間,200
鼻子走,200
旅行社,200
大獎,200
一同,199
網拍,199
暗自,199
全身,199
稱為,199
幾筆款,199
預期,199
好久,198
並轉入,198
我來,198
定期,198
認購,198
這張,198
知悉,197
識到,197
兌獎,197
已有,197
帳新,197
消費紀錄,197
我二話,197
賬戶,197
我什麼,197
疑心,197
明確,197
並由,197
稱能,196
至此,196
越少,196
期待已久,196
往常,196
這對,196
傳過,196
刺痛,196
局裡,196
分子,196
陽光,196
發抖,195
質疑,195
單時,195
將遊戲,195
意外,195
理完,195
一來,195
報告,195
補助款,195
門口,195
發放,195
生氣,194
很熱,194
他問,194
漏洞,194
收錢,194
事後才,194
冒名,194
速配,194
我陸,193
改善,193
投越,193
日將,193
自認,193
緊接,193
這或許,193
著急,193
一人,193
傭金,193
無情,193
千載,193
對方將,192
案情,192
許久,192
不該,192
眼前,192
步步,192
太大,192
沒多,192
不一樣,192
未有,192
談論,192
本案,192
當鋪,192
還拍,192
私下交易,192
沒有察覺,192
卡來,192
關注,191
四萬,191
訊息給,191
從來,191
威士忌,191
她還,191
律師,191
提交,191
好後悔,191
女孩,191
方透過,190
深信,190
效果,190
萬元作,190
並提議,190
動搖,190
鑽石,190
雙證件,190
定存,190
方聊,190
三重,190
出事,189
那張,189
出示,189
我經,189
一沉,189
增值,189
投資達,189
不高,189
日及,189
總價,189
表明,189
學費,189
差額,189
傳來訊息,189
正經,189
期望,188
交錢,188
對方持續,188
早日,188
對方後續,188
需再,188
還約,188
忽略,188
刑警,188
投資前,188
地檢署,188
通常,188
出國,187
接手,187
內容聲,187
想買個,187
再用,187
我開,187
一身,187
一打,187
同一天,187
不肯,187
立得,187
捷徑,187
號的,187
但要,186
檢警,186
便點擊,186
以購,186
國泰銀行,186
全程,186
商用,186
口吻,186
來驗證,186
這機會,186
履行,186
會計,186
好不容易,186
瀏覽時,185
還損失,185
強烈,185
數給,185
持有,185
先儲值,185
卡寄到,185
男模,185
這更,185
多個,184
花費,184
還沒有,184
方馬上,184
三千元,184
電話響,184
裡一驚,184
日有,184
之後有,183
隨後對,183
重重,183
並協助,183
分期,183
幣托,183
專業術語,183
因未開,183
三月,183
名單,182
將該,182
著用,182
漏洞百出,182
為詐,182
項會,182
簽名,182
伊卡,182
跨行,182
也好,181
發了,181
那份,181
交織,181
吊飾,181
理會,181
裝潢,181
這不僅,181
轉成,181
文者,181
沒事,181
投資理,181
申購,181
也給,181
還打,180
止付,180
故驚覺,180
點數並,180
二段,180
連線,180
吃儉用,180
他加,180
地將,180
日約,180
兩位,180
致電向,180
吞噬,180
親手,179
萬元現,179
九月,179
應徵,179
一驚,179
接連,179
搶購,179
之後與,179
並不斷,179
而後行,179
婷婷,179
幾年,179
通通,179
交了,178
現金給,178
剩餘,178
檢視,178
將訊息,178
即便,178
現金新,177
筆新,177
唯一,177
用交貨,177
裡想,177
對方問,177
為何,177
最後卻,177
並申,177
補錢,177
書籍,177
中學到,177
地介紹,177
想法,176
換算,176
半左右,176
會用,176
直覺,176
禮拜,176
三萬,176
人家,176
未經,176
激動,176
中計,176
心血,176
二話,176
楓之谷,175
住址,175
翻拍,175
飾品,175
為名,175
退給,175
取信,175
住宿,175
多一分,175
鬼滅,175
當我要,175
轉介給,175
操控,175
購物詐,175
丈夫,175
表哥,175
行銷,174
支付款,174
深怕,174
銀行匯,174
惟對方,174
金幣,174
交款,174
輸入驗,174
管制,174
是當,174
下班,174
實現,174
投資有,174
很難,173
贈送,173
三點,173
對方詢,173
說系,173
員警,173
機上,173
健保,173
查不到,173
會費,173
項到,173
窗口,173
論壇,173
流向,173
網時,173
通訊軟,173
提醒您,173
並報案,172
上市,172
跌落,172
電稱,172
對方先,172
娛樂,172
嫌犯,172
雙方以,172
親人,172
還照,172
稍微,172
上傳,172
十五,171
人防,171
不勝防,171
進行後續,171
預購,171
網站給,171
大哥,171
該筆,171
嚴重性,171
極大,171
設想,171
沒見,171
單號,171
時務必,171
購入,171
並確,171
黑色,171
腳底,171
玩弄,170
主機,170
一系列,170
韓團,170
面時,170
正面,170
假賣,170
鑑定,170
小林,170
免得,170
專業且,170
傻瓜,170
意思,169
影本,169
含糊,169
發送給,169
想靠,169
成人,169
失效,169
中古,169
方盜,169
檔案,169
如同,169
營造,169
地匯,169
集團會,169
傳一個,169
一本,169
一層,169
這不僅僅,169
模糊,169
英豪,169
匯至,168
但現,168
查獲,168
財政部,168
資料給,168
車牌,168
六次,168
糊塗,168
海報,168
多一份,168
順豐快,168
案子,168
適合,168
推說,168
分接,168
方遲,168
營業,167
瑪特,167
這人,167
時會,167
自然人,167
之刃,167
數目,167
快要,167
疑問,167
西屯區,167
家具,167
合庫,167
接起,167
限額,167
氣到,166
騙光,166
公告,166
提走,166
我產生,166
他用,166
隨後便,166
應有,166
萬元購,166
換了,166
方可,166
其購,166
糾紛,166
分期付款,166
檢署,166
事業,166
新銀行,166
特派,166
上談,166
一接,166
逐步,165
帶領,165
還請,165
改成,165
扣除,165
小賣家,165
用話術,165
問我有,165
再補,165
外面,165
算是,165
疑點,165
萬新,165
並跟,165
損失並,165
還發,165
特此,165
林俊傑,165
學院,164
出錯,164
身體,164
還教,164
幸福,164
過得,164
沒給,164
理想,164
更離,164
開頭,164
一向,164
置信,164
對方承諾,164
賺大錢,164
轉為,163
太想,163
雪花,163
投資新,163
封信,163
上海,163
人覺,163
一空,163
網友暱,163
未開通,163
有利,163
半天,163
外套,163
筆共新,163
可憐,163
研究,163
丟來,163
動漫,163
沒察覺,163
商品交易,162
幾十萬元,162
整體,162
此外,162
外出,162
換取,162
對方話術,162
困擾,162
玉石,162
甘心,162
成虛擬,162
有名,162
禮券,162
並決定,162
進場,162
委員會,162
音樂,162
時還,162
轉回,162
職業,161
選項,161
一批,161
方詢問,161
保人,161
先加,161
散布,161
簽了,161
承諾會,161
推特上,161
不翼,161
冷水,161
元現,161
陰影,161
我省,161
幾萬,160
幣安,160
始發現,160
少年,160
按鈕,160
著群,160
報備,160
一分一秒,160
那場,160
先確,160
冷氣,160
但始終,160
因對,160
方並,160
隊長,160
美容,160
最大,160
兄弟,160
加到,160
我媽,160
早點,160
然後對方,160
那封,160
日許,160
衣物,160
人給,159
那樣,159
財經,159
開價,159
未果,159
市政府,159
還告訴,159
跨境,159
小張,159
相處,159
經由,159
台南市,159
追不回,159
經詢,158
我出,158
及其,158
消費者,158
深刻反思,158
單連結,158
商場,158
方還,158
哪有,158
視窗,158
洗腦,158
還記,158
之錢,158
姊姊,158
以確,158
沒來,158
太好了,158
特戰,158
將其,157
不久前,157
進到,157
沒人,157
卡牌,157
填入,157
不時,157
並有,157
之訊息,157
管會,157
借點,157
排球,157
阿哲,157
涉嫌人,157
地以,156
入會費,156
一下子,156
速度,156
代操,156
加值,156
藏著,156
櫃台,156
租用,156
沒繳,156
然後在,156
先驗證,156
新北,156
半年,156
傳送訊息,156
未上市,156
趨勢,156
司機,155
信網,155
控制,155
十月,155
我繳,155
最後一筆,155
下面,155
開車,155
保證會,155
生日,155
不必要,155
蒙受,155
完美,155
方將,155
張卡,155
給對,155
太大意,155
體訊息,155
一聲,155
卡以,154
車號,154
欺案,154
很漂亮,154
男朋友,154
方見面,154
制度,154
賣個,154
一群,154
我發,154
計算,154
卡寄過,154
難關,154
模特,154
來還,154
打動,154
這其實,154
打字,154
水果,153
發文要,153
事實,153
可愛的,153
頭帳,153
之後才,153
不得了,153
假遊戲,153
交個,153
心慌,153
觀看,153
關於,153
企銀,153
編織,153
歐洲,152
當他,152
